step,epoch,loss,eval_loss,learning_rate,seconds
505,1.1718,0.7653744697570801,,0.00014314145362954138,1746.0
510,1.1835,0.7883299350738525,,0.00014198491018220597,1762.4
515,1.1951,0.8559038162231445,,0.00014082150832707025,1778.6
520,1.2067,0.7715734958648681,,0.00013965143811061338,1795.4
525,1.2183,0.8258011817932129,,0.00013847489066861875,1812.7
530,1.2299,0.8611927986145019,,0.00013729205819495126,1828.8
535,1.2415,0.7864760875701904,,0.0001361031339101615,1845.7
540,1.2531,0.8609220504760742,,0.00013490831202992253,1862.2
545,1.2647,0.7253072738647461,,0.00013370778773330393,1879.0
550,1.2763,0.8349074363708496,,0.00013250175713088832,1894.8
555,1.288,0.8670053482055664,,0.00013129041723273615,1911.6
560,1.2996,0.7279807567596436,,0.0001300739659162031,1929.1
565,1.3112,0.865428352355957,,0.0001288526018936161,1945.7
570,1.3228,0.7853742599487304,,0.00012762652467981288,1961.7
572,1.3274,,0.9930347800254822,,1987.0
575,1.3344,0.7518172264099121,,0.00012639593455955018,1998.1
580,1.346,0.9138381004333496,,0.00012516103255478674,2014.4
585,1.3576,0.7624528408050537,,0.00012392202039184527,2031.0
590,1.3692,0.8817741394042968,,0.00012267910046845983,2047.7
595,1.3808,0.7469202041625976,,0.00012143247582071314,2064.9
600,1.3925,0.7023287773132324,,0.00012018235008986986,2080.7
605,1.4041,0.6364346504211426,,0.0001189289274891111,2097.1
610,1.4157,0.7931339740753174,,0.00011767241277017512,2113.9
615,1.4273,0.8097902297973633,,0.00011641301118991046,2130.2
620,1.4389,0.8193771362304687,,0.00011515092847674629,2146.8
625,1.4505,0.6939423561096192,,0.00011388637079708593,2163.5
630,1.4621,0.8172039985656738,,0.00011261954472162859,2180.9
635,1.4737,0.786302137374878,,0.00011135065719162533,2196.9
640,1.4853,0.8639841079711914,,0.00011007991548507428,2212.9
645,1.497,0.797405481338501,,0.00010880752718286087,2230.2
650,1.5086,0.6817285060882569,,0.00010753370013484882,2246.4
655,1.5202,0.8449867248535157,,0.00010625864242592678,2263.1
660,1.5318,0.7061374187469482,,0.00010498256234201695,2279.2
665,1.5434,0.7256065845489502,,0.00010370566833605078,2295.5
670,1.555,0.7825932979583741,,0.00010242816899391712,2311.3
675,1.5666,0.7331598281860352,,0.00010115027300038904,2327.5
680,1.5782,0.6703030586242675,,9.987218910503427e-05,2343.2
685,1.5898,0.739000940322876,,9.859412608811496e-05,2359.9
690,1.6015,0.7760322570800782,,9.731629272648281e-05,2376.9
695,1.6131,0.6790842056274414,,9.603889775947428e-05,2392.9
700,1.6247,0.7573846817016602,,9.476214985481238e-05,2409.0
705,1.6363,0.704166030883789,,9.34862575745197e-05,2424.8
710,1.6479,0.6934842109680176,,9.22114293408492e-05,2440.7
715,1.6595,0.7242136001586914,,9.093787340223732e-05,2457.5
715,1.6595,,0.9530420303344727,,2476.4
720,1.6711,0.7218240737915039,,8.966579779928595e-05,2493.4
725,1.6827,0.8255629539489746,,8.839541033077798e-05,2509.6
730,1.6943,0.6576911449432373,,8.712691851973275e-05,2526.6
735,1.706,0.6548904418945313,,8.586052957950595e-05,2543.5
740,1.7176,0.8713332176208496,,8.459645037994085e-05,2561.1
745,1.7292,0.7027768611907959,,8.333488741357495e-05,2577.4
750,1.7408,0.7113941192626954,,8.207604676190883e-05,2593.2
755,1.7524,0.7852656364440918,,8.08201340617416e-05,2609.8
760,1.764,0.8402084350585938,,7.956735447157962e-05,2625.9
765,1.7756,0.7130995750427246,,7.83179126381227e-05,2642.5
770,1.7872,0.7180389404296875,,7.70720126628345e-05,2659.5
775,1.7988,0.6775349617004395,,7.582985806860142e-05,2677.7
780,1.8104,0.6213040351867676,,7.459165176648661e-05,2693.9
785,1.8221,0.7070409774780273,,7.335759602258335e-05,2710.1
790,1.8337,0.7147143840789795,,7.212789242497418e-05,2727.3
795,1.8453,0.6311077117919922,,7.09027418508007e-05,2743.2
800,1.8569,0.6730496883392334,,6.96823444334493e-05,2759.1
805,1.8685,0.7468795299530029,,6.84668995298588e-05,2776.2
810,1.8801,0.7755242347717285,,6.725660568795432e-05,2793.0
815,1.8917,0.7126343250274658,,6.605166061421407e-05,2811.2
820,1.9033,0.6549851894378662,,6.485226114137282e-05,2827.4
825,1.9149,0.7499199867248535,,6.365860319626871e-05,2843.2
830,1.9266,0.6735287666320801,,6.247088176783762e-05,2859.3
835,1.9382,0.644703483581543,,6.128929087526114e-05,2876.4
840,1.9498,0.7621984958648682,,6.0114023536272446e-05,2892.4
845,1.9614,0.7191200256347656,,5.894527173562637e-05,2909.4
850,1.973,0.6032126426696778,,5.778322639373763e-05,2925.8
855,1.9846,0.7241119384765625,,5.6628077335493465e-05,2942.2
858,1.9916,,0.9282624125480652,,2971.2
860,1.9962,0.5329763412475585,,5.54800132592446e-05,2979.1
865,2.007,0.5294526100158692,,5.433922170598098e-05,2994.7
870,2.0186,0.5553520679473877,,5.320588902869592e-05,3011.7
875,2.0302,0.5004471778869629,,5.208020036194471e-05,3028.1
880,2.0418,0.5487162113189697,,5.0962339591602015e-05,3044.5
885,2.0534,0.5753411293029785,,4.985248932482347e-05,3060.4
890,2.065,0.48803396224975587,,4.875083086021597e-05,3077.3
895,2.0766,0.47139763832092285,,4.7657544158221814e-05,3093.5
900,2.0882,0.517743730545044,,4.6572807811721467e-05,3109.8
905,2.0999,0.49299211502075196,,4.549679901685967e-05,3128.0
910,2.1115,0.5615415096282959,,4.442969354409956e-05,3143.7
915,2.1231,0.5149520874023438,,4.337166570951023e-05,3159.8
920,2.1347,0.5189975738525391,,4.2322888346290936e-05,3176.6
925,2.1463,0.4492953300476074,,4.128353277653869e-05,3194.1
930,2.1579,0.5007085800170898,,4.02537687832615e-05,3210.2
935,2.1695,0.5121144771575927,,3.9233764582644086e-05,3227.1
940,2.1811,0.5444100379943848,,3.8223686796568825e-05,3243.0
945,2.1927,0.4839929580688477,,3.7223700425397355e-05,3260.4
950,2.2044,0.4932051181793213,,3.623396882101739e-05,3276.3
955,2.216,0.5222795963287353,,3.525465366015804e-05,3292.2
960,2.2276,0.45180535316467285,,3.428591491797978e-05,3307.8
965,2.2392,0.5886317729949951,,3.3327910841941335e-05,3324.6
970,2.2508,0.5472521305084228,,3.238079792594971e-05,3340.7
975,2.2624,0.4714639186859131,,3.144473088479606e-05,3357.1
980,2.274,0.5902588367462158,,3.051986262888246e-05,3373.3
985,2.2856,0.5466876029968262,,2.9606344239243323e-05,3389.4
990,2.2972,0.5483946800231934,,2.8704324942865745e-05,3405.2
995,2.3089,0.5012682914733887,,2.78139520883126e-05,3421.5
1000,2.3205,0.42248144149780276,,2.693537112165263e-05,3438.9
1001,2.3228,,0.9784908294677734,,3461.0
1005,2.3321,0.506467628479004,,2.6068725562701048e-05,3475.3
1010,2.3437,0.47271003723144533,,2.521415698157532e-05,3491.4
1015,2.3553,0.520075511932373,,2.437180497556868e-05,3507.7
1020,2.3669,0.5285531520843506,,2.3541807146346796e-05,3523.0
1025,2.3785,0.46165003776550295,,2.272429907746949e-05,3539.3
1030,2.3901,0.5035408973693848,,2.1919414312243013e-05,3557.0
1035,2.4017,0.47297167778015137,,2.1127284331904995e-05,3573.4
1040,2.4134,0.4576864719390869,,2.034803853414645e-05,3589.2
1045,2.425,0.42757563591003417,,1.9581804211974207e-05,3605.9
1050,2.4366,0.527539873123169,,1.8828706532917018e-05,3621.7
1055,2.4482,0.4416361808776855,,1.8088868518578905e-05,3639.2
1060,2.4598,0.5623280048370362,,1.7362411024543147e-05,3655.6
1065,2.4714,0.5024477005004883,,1.664945272062999e-05,3672.2
1070,2.483,0.4501458168029785,,1.5950110071511426e-05,3690.4
1075,2.4946,0.5227748870849609,,1.5264497317686176e-05,3707.1
1080,2.5062,0.43649492263793943,,1.4592726456818151e-05,3724.1
1085,2.5179,0.5019659519195556,,1.3934907225441085e-05,3740.7
1090,2.5295,0.5170022964477539,,1.3291147081032629e-05,3757.7
1095,2.5411,0.4428046226501465,,1.266155118446073e-05,3774.0
1100,2.5527,0.4612173557281494,,1.2046222382805206e-05,3789.7
1105,2.5643,0.5452940464019775,,1.1445261192557234e-05,3806.6
1110,2.5759,0.545711612701416,,1.0858765783199465e-05,3824.6
1115,2.5875,0.4951982021331787,,1.0286831961169896e-05,3840.8
1120,2.5991,0.517026138305664,,9.729553154211168e-06,3857.0
1125,2.6107,0.556482982635498,,9.187020396109059e-06,3872.4
1130,2.6224,0.5017996788024902,,8.659322311821472e-06,3888.4
1135,2.634,0.5506785392761231,,8.146545103001402e-06,3905.5
1140,2.6456,0.5297945976257324,,7.648772533915438e-06,3922.6
1144,2.6549,,0.9758493304252625,,3955.7
1145,2.6572,0.4558382034301758,,7.166085917760512e-06,3960.2
1150,2.6688,0.48823108673095705,,6.698564103381122e-06,3976.0
1155,2.6804,0.5618669509887695,,6.246283462388969e-06,3992.5
1160,2.692,0.5108247756958008,,5.809317876687403e-06,4008.5
1165,2.7036,0.46373600959777833,,5.387738726402514e-06,4024.5
1170,2.7152,0.48669185638427737,,4.981614878222785e-06,4040.7
1175,2.7269,0.42281312942504884,,4.591012674149631e-06,4056.7
1180,2.7385,0.42626585960388186,,4.215995920659932e-06,4073.2
1185,2.7501,0.4747494697570801,,3.856625878283215e-06,4089.8
1190,2.7617,0.430418872833252,,3.5129612515942713e-06,4105.7
1195,2.7733,0.6225718021392822,,3.185058179623679e-06,4121.7
1200,2.7849,0.5256852149963379,,2.8729702266872326e-06,4138.0
1205,2.7965,0.4783784866333008,,2.576748373635918e-06,4153.7
1210,2.8081,0.46321587562561034,,2.2964410095280943e-06,4171.1
1215,2.8197,0.5177995681762695,,2.032093923724798e-06,4188.3
1220,2.8313,0.5684133529663086,,1.7837502984100475e-06,4204.5
1225,2.843,0.5089519500732422,,1.551450701536661e-06,4222.7
1230,2.8546,0.4283156394958496,,1.3352330801994827e-06,4239.5
1235,2.8662,0.594794750213623,,1.1351327544364187e-06,4255.8
1240,2.8778,0.4776474475860596,,9.511824114589063e-07,4271.6
1245,2.8894,0.4325133800506592,,7.834121003122086e-07,4287.7
1250,2.901,0.5202671527862549,,6.318492269668519e-07,4305.0
1255,2.9126,0.5350997447967529,,4.965185498417069e-07,4320.9
1260,2.9242,0.45564632415771483,,3.774421757596347e-07,4338.4
1265,2.9358,0.5163966178894043,,2.74639556336187e-07,4354.6
1270,2.9475,0.3961047172546387,,1.8812748480219188e-07,4372.2
1275,2.9591,0.4411913871765137,,1.179200932604041e-07,4388.3
1280,2.9707,0.46143527030944825,,6.402885037709583e-08,4405.0
1285,2.9823,0.44618830680847166,,2.6462559508477758e-08,4421.9
1287,2.9869,,0.974563479423523,,4446.7
1290,2.9939,0.4073979377746582,,5.227357262715948e-09,4458.4
1293,3.0,,0.9748477339744568,,4485.9
1293,3.0,,,,4487.0
1293,3.0,,0.9748477339744568,,4505.9
